DMSO_6_3_RIBO	DMSO_6_4_RIBO	DMSO_6_1_RNA	DMSO_6_2_RNA	DMSO_6_3_RNA	DMSO_6_4_RNA	DMSO_30_1_RIBO	DMSO_30_2_RIBO	DMSO_30_3_RIBO	DMSO_30_1_RNA	DMSO_30_2_RNA	DMSO_30_3_RNA	PP_30_1_RIBO	PP_30_2_RIBO	PP_30_3_RIBO	PP_30_1_RNA	PP_30_2_RNA	PP_30_3_RNA	PP_6_1_RIBO	PP_6_3_RIBO	PP_6_1_RNA	PP_6_2_RNA	PP_6_3_RNA
ABLIM1	6.0	8.0	89.0	68.0	75.0	86.0	19.0	3.0	19.0	53.0	54.0	37.0	33.0	0.0	43.0	38.0	27.0	28.0	5.0	6.0	52.0	86.0	88.0
LOC101927692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FHIP2A	28.0	33.0	146.0	157.0	167.0	198.0	223.0	41.0	223.0	235.0	275.0	269.0	77.0	57.0	25.0	169.0	180.0	233.0	17.0	35.0	155.0	226.0	231.0
TRUB1	67.0	70.0	423.0	443.0	429.0	519.0	211.0	149.0	224.0	414.0	549.0	492.0	147.0	174.0	212.0	345.0	289.0	328.0	60.0	29.0	293.0	361.0	302.0
LINC02626	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GFRA1	0.0	1.0	0.0	0.0	0.0	0.0	1.0	20.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
SNORD158	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC172	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNLIPRP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PNLIP	1.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
PNLIPRP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0
PNLIPRP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C10orf82	0.0	1.0	2.0	0.0	4.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	2.0	14.0	3.0	1.0	0.0	1.0	0.0	0.0
HSPA12A	67.0	88.0	772.0	720.0	660.0	830.0	404.0	318.0	239.0	595.0	956.0	809.0	100.0	251.0	223.0	640.0	433.0	768.0	45.0	34.0	270.0	432.0	371.0
MIR9851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENO4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
SHTN1	40.0	75.0	471.0	436.0	456.0	583.0	310.0	112.0	140.0	347.0	521.0	445.0	42.0	99.0	63.0	320.0	320.0	427.0	20.0	26.0	193.0	409.0	417.0
VAX1	3.0	11.0	20.0	14.0	19.0	23.0	0.0	17.0	26.0	24.0	30.0	32.0	0.0	4.0	0.0	27.0	20.0	25.0	11.0	11.0	12.0	16.0	12.0
MIR3663HG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
MIR3663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNK18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	4.0	6.0	0.0	0.0	0.0	2.0	14.0	2.0	0.0	0.0	0.0	1.0	0.0
PDZD8	40.0	87.0	1640.0	1666.0	1547.0	1967.0	282.0	63.0	101.0	986.0	1292.0	1102.0	86.0	106.0	26.0	844.0	771.0	926.0	39.0	29.0	966.0	1436.0	1277.0
EMX2OS	5.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13.0	8.0	0.0	0.0	0.0
EMX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB11FIP2	8.0	14.0	334.0	362.0	332.0	402.0	20.0	37.0	32.0	296.0	419.0	397.0	21.0	55.0	0.0	229.0	207.0	288.0	31.0	14.0	299.0	349.0	295.0
CASC2	0.0	1.0	3.0	4.0	1.0	4.0	0.0	0.0	1.0	1.0	0.0	1.0	12.0	0.0	0.0	6.0	5.0	5.0	2.0	0.0	3.0	1.0	6.0
FAM204A	44.0	53.0	465.0	537.0	552.0	621.0	229.0	85.0	174.0	371.0	453.0	422.0	14.0	104.0	29.0	272.0	281.0	300.0	53.0	41.0	482.0	630.0	612.0
LINC00867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRLHR	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	1.0	0.0	0.0	0.0
CACUL1	44.0	49.0	1634.0	1696.0	1610.0	2017.0	103.0	116.0	177.0	731.0	1120.0	1023.0	76.0	117.0	35.0	693.0	669.0	693.0	78.0	63.0	1247.0	1732.0	1678.0
NANOS1	5.0	10.0	79.0	81.0	84.0	93.0	1.0	23.0	1.0	120.0	140.0	116.0	0.0	11.0	0.0	98.0	122.0	132.0	5.0	3.0	45.0	60.0	48.0
EIF3A	2665.0	3173.0	5497.0	5602.0	5538.0	6702.0	17223.0	10932.0	11544.0	10251.0	15601.0	13654.0	5051.0	5598.0	3782.0	10599.0	9971.0	12078.0	2210.0	1686.0	11617.0	9367.0	8711.0
SNORA19	4.0	10.0	8.0	4.0	2.0	8.0	0.0	0.0	0.0	2.0	3.0	2.0	0.0	4.0	0.0	1.0	0.0	2.0	0.0	0.0	9.0	5.0	2.0
DENND10	32.0	25.0	396.0	371.0	401.0	469.0	194.0	70.0	73.0	373.0	610.0	493.0	10.0	71.0	16.0	412.0	433.0	445.0	68.0	45.0	240.0	372.0	326.0
SFXN4	99.0	148.0	563.0	633.0	591.0	737.0	1222.0	460.0	821.0	895.0	1361.0	1101.0	243.0	337.0	337.0	895.0	720.0	1001.0	59.0	43.0	371.0	583.0	575.0
PRDX3	721.0	861.0	3581.0	3616.0	3566.0	4236.0	6064.0	2867.0	4296.0	4066.0	5290.0	4826.0	1873.0	2331.0	1788.0	4214.0	3840.0	4548.0	481.0	404.0	1350.0	3127.0	2829.0
GRK5	48.0	98.0	413.0	443.0	431.0	506.0	575.0	195.0	213.0	562.0	763.0	557.0	98.0	219.0	95.0	448.0	454.0	552.0	58.0	43.0	297.0	309.0	260.0
MIR4681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RGS10	30.0	51.0	192.0	159.0	176.0	233.0	152.0	102.0	146.0	185.0	234.0	181.0	29.0	24.0	21.0	152.0	164.0	183.0	5.0	14.0	145.0	173.0	152.0
TIAL1	399.0	579.0	2959.0	3035.0	3159.0	3524.0	2177.0	727.0	1539.0	3524.0	5636.0	5001.0	632.0	1129.0	375.0	3662.0	3438.0	3990.0	360.0	336.0	1266.0	2704.0	2355.0
BAG3	223.0	333.0	331.0	329.0	327.0	370.0	1796.0	910.0	1137.0	784.0	1176.0	823.0	819.0	935.0	499.0	788.0	651.0	912.0	285.0	222.0	236.0	201.0	160.0
INPP5F	187.0	298.0	1825.0	1818.0	1778.0	2185.0	2518.0	1152.0	2645.0	2881.0	4122.0	3608.0	745.0	1097.0	669.0	2616.0	2237.0	3098.0	174.0	150.0	1119.0	1431.0	1319.0
MCMBP	560.0	804.0	3284.0	3283.0	3286.0	3791.0	3940.0	1680.0	3353.0	2697.0	3867.0	3502.0	1563.0	1770.0	915.0	2807.0	2600.0	3171.0	475.0	358.0	1575.0	2660.0	2395.0
SEC23IP	438.0	526.0	1292.0	1303.0	1278.0	1517.0	3081.0	1234.0	2262.0	1601.0	2337.0	2206.0	873.0	959.0	610.0	1534.0	1328.0	1793.0	358.0	270.0	1157.0	1412.0	1296.0
MIR4682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PLPP4	11.0	35.0	199.0	205.0	202.0	265.0	0.0	0.0	62.0	104.0	134.0	112.0	31.0	54.0	12.0	69.0	90.0	104.0	44.0	24.0	241.0	343.0	299.0
LINC01561	0.0	0.0	26.0	14.0	24.0	23.0	0.0	1.0	0.0	8.0	12.0	7.0	2.0	0.0	0.0	8.0	0.0	4.0	0.0	0.0	20.0	21.0	24.0
WDR11-AS1	1.0	0.0	3.0	3.0	4.0	7.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	10.0	0.0	5.0	0.0	0.0	2.0	11.0	5.0
WDR11	129.0	162.0	617.0	623.0	615.0	762.0	746.0	465.0	901.0	835.0	1193.0	1075.0	262.0	451.0	298.0	744.0	698.0	854.0	137.0	107.0	508.0	849.0	740.0
FGFR2	12.0	18.0	128.0	135.0	112.0	173.0	163.0	53.0	138.0	189.0	364.0	261.0	53.0	84.0	126.0	216.0	158.0	278.0	34.0	8.0	123.0	153.0	128.0
ATE1	56.0	91.0	709.0	710.0	671.0	800.0	365.0	326.0	351.0	583.0	796.0	662.0	39.0	227.0	67.0	522.0	465.0	603.0	94.0	70.0	693.0	841.0	781.0
ATE1-AS1	0.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0
NSMCE4A	107.0	132.0	423.0	393.0	402.0	443.0	445.0	206.0	526.0	423.0	593.0	521.0	145.0	347.0	270.0	478.0	420.0	519.0	92.0	94.0	237.0	396.0	302.0
TACC2	237.0	283.0	708.0	807.0	727.0	913.0	627.0	593.0	616.0	918.0	1367.0	1077.0	535.0	506.0	504.0	837.0	854.0	1037.0	362.0	266.0	969.0	918.0	749.0
BTBD16	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
PLEKHA1	12.0	27.0	341.0	336.0	322.0	399.0	145.0	30.0	92.0	276.0	448.0	393.0	51.0	20.0	61.0	275.0	208.0	242.0	7.0	10.0	160.0	286.0	249.0
MIR3941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ARMS2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTRA1	204.0	213.0	570.0	540.0	496.0	675.0	2730.0	1087.0	1863.0	1511.0	2341.0	1851.0	522.0	761.0	550.0	1524.0	1332.0	1705.0	142.0	106.0	444.0	530.0	473.0
DMBT1	11.0	12.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	8.0	4.0	0.0	0.0	0.0
LOC112577516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
C10orf120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMBT1L1	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	34.0	16.0	0.0	0.0	0.0
FAM24B-CUZD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CUZD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM24B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C10orf88B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM24A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
C10orf88	22.0	30.0	135.0	164.0	130.0	167.0	72.0	104.0	79.0	132.0	209.0	182.0	8.0	27.0	0.0	177.0	133.0	167.0	15.0	16.0	87.0	153.0	136.0
PSTK	20.0	20.0	80.0	74.0	88.0	91.0	228.0	89.0	154.0	126.0	168.0	145.0	56.0	70.0	58.0	118.0	115.0	134.0	43.0	26.0	72.0	100.0	74.0
IKZF5	36.0	29.0	319.0	345.0	290.0	404.0	344.0	64.0	155.0	388.0	590.0	537.0	71.0	87.0	80.0	283.0	353.0	354.0	76.0	62.0	181.0	591.0	480.0
ACADSB	26.0	36.0	172.0	195.0	197.0	218.0	347.0	139.0	242.0	290.0	437.0	378.0	131.0	106.0	7.0	301.0	210.0	347.0	17.0	15.0	180.0	219.0	215.0
HMX3	0.0	0.0	1.0	3.0	8.0	7.0	0.0	0.0	0.0	24.0	16.0	5.0	0.0	2.0	1.0	3.0	2.0	3.0	3.0	0.0	6.0	5.0	6.0
HMX2	4.0	4.0	6.0	8.0	10.0	10.0	0.0	0.0	41.0	19.0	38.0	26.0	0.0	36.0	32.0	20.0	24.0	20.0	3.0	5.0	1.0	8.0	4.0
BUB3	408.0	562.0	1869.0	1917.0	1905.0	2235.0	3698.0	1429.0	2828.0	2333.0	3365.0	2835.0	886.0	1499.0	864.0	2321.0	2136.0	2597.0	434.0	338.0	1682.0	2240.0	1955.0
GPR26	1.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
CPXM2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHST15	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0
OAT	399.0	521.0	893.0	937.0	941.0	1121.0	4166.0	1680.0	2421.0	1320.0	1744.0	1521.0	999.0	1346.0	869.0	1190.0	957.0	1385.0	226.0	156.0	587.0	860.0	823.0
NKX1-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
LHPP	4.0	4.0	10.0	11.0	11.0	6.0	59.0	38.0	95.0	37.0	43.0	53.0	39.0	57.0	13.0	28.0	34.0	31.0	5.0	5.0	6.0	11.0	11.0
FAM53B	23.0	54.0	640.0	688.0	627.0	720.0	109.0	94.0	73.0	1011.0	1312.0	1047.0	78.0	29.0	40.0	880.0	752.0	1026.0	47.0	37.0	478.0	628.0	570.0
FAM53B-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EEF1AKMT2	20.0	27.0	210.0	194.0	207.0	209.0	364.0	63.0	87.0	201.0	263.0	223.0	62.0	168.0	49.0	152.0	122.0	167.0	28.0	18.0	146.0	202.0	189.0
ABRAXAS2	44.0	93.0	299.0	299.0	289.0	365.0	233.0	157.0	267.0	342.0	470.0	457.0	81.0	148.0	18.0	360.0	308.0	381.0	74.0	62.0	378.0	294.0	283.0
ZRANB1	37.0	47.0	782.0	820.0	851.0	987.0	489.0	171.0	291.0	333.0	489.0	418.0	109.0	129.0	83.0	326.0	194.0	324.0	52.0	28.0	654.0	863.0	781.0
CTBP2	117.0	121.0	1089.0	1109.0	1070.0	1280.0	326.0	196.0	265.0	1119.0	1474.0	1245.0	137.0	163.0	187.0	1000.0	932.0	1158.0	170.0	151.0	683.0	922.0	836.0
MIR4296	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0
TEX36-AS1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TEX36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC283038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
EDRF1-DT	3.0	3.0	9.0	6.0	10.0	13.0	53.0	3.0	9.0	5.0	6.0	4.0	0.0	0.0	0.0	4.0	0.0	4.0	8.0	3.0	22.0	17.0	25.0
EDRF1	69.0	113.0	384.0	359.0	393.0	411.0	470.0	222.0	506.0	360.0	456.0	378.0	108.0	187.0	144.0	315.0	282.0	352.0	73.0	57.0	302.0	469.0	428.0
EDRF1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0
MMP21	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UROS	19.0	14.0	292.0	257.0	274.0	324.0	174.0	33.0	88.0	275.0	386.0	333.0	56.0	73.0	75.0	213.0	259.0	252.0	39.0	21.0	242.0	259.0	262.0
MIR4484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BCCIP	261.0	290.0	729.0	799.0	708.0	962.0	1276.0	772.0	1061.0	759.0	965.0	810.0	359.0	612.0	315.0	690.0	584.0	740.0	137.0	154.0	404.0	483.0	456.0
DHX32	78.0	123.0	564.0	622.0	545.0	654.0	1358.0	364.0	583.0	473.0	655.0	573.0	139.0	257.0	102.0	394.0	456.0	502.0	98.0	49.0	350.0	396.0	443.0
FANK1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	3.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0
FANK1-AS1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAM12	97.0	106.0	800.0	853.0	847.0	936.0	280.0	284.0	208.0	466.0	643.0	597.0	114.0	192.0	101.0	409.0	368.0	529.0	84.0	64.0	412.0	566.0	512.0
LINC00601	0.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	0.0	7.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0
C10orf90	1.0	6.0	42.0	42.0	31.0	45.0	92.0	80.0	47.0	67.0	105.0	70.0	44.0	51.0	9.0	64.0	43.0	74.0	5.0	7.0	38.0	41.0	44.0
LOC728158	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DOCK1	297.0	345.0	1819.0	1816.0	1787.0	2017.0	3124.0	1459.0	2323.0	2213.0	3357.0	2892.0	970.0	1109.0	575.0	2092.0	1759.0	2352.0	396.0	297.0	1738.0	2066.0	1864.0
NPS	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
FOXI2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CLRN3	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	2.0	0.0
PTPRE	10.0	5.0	148.0	141.0	123.0	188.0	240.0	205.0	338.0	392.0	589.0	527.0	80.0	184.0	78.0	363.0	234.0	439.0	12.0	22.0	112.0	123.0	134.0
AS-PTPRE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MKI67	1496.0	2407.0	6456.0	6254.0	6565.0	7551.0	7573.0	3902.0	5487.0	8415.0	14415.0	12608.0	3038.0	3879.0	2566.0	10173.0	7969.0	10873.0	1641.0	1143.0	5850.0	8253.0	7534.0
LINC01163	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0	4.0	0.0	0.0	1.0	8.0	0.0	16.0	2.0	1.0	2.0	1.0	0.0
LINC02667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGMT	27.0	15.0	37.0	33.0	25.0	43.0	170.0	144.0	62.0	78.0	105.0	98.0	39.0	99.0	87.0	72.0	52.0	66.0	30.0	13.0	40.0	43.0	35.0
EBF3	15.0	36.0	489.0	549.0	560.0	609.0	122.0	79.0	58.0	510.0	877.0	802.0	62.0	110.0	96.0	534.0	527.0	529.0	55.0	36.0	644.0	576.0	495.0
MIR4297	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
C10orf143	5.0	1.0	16.0	33.0	24.0	31.0	0.0	0.0	0.0	43.0	49.0	41.0	0.0	0.0	0.0	29.0	17.0	32.0	9.0	7.0	38.0	34.0	42.0
CTAGE7P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	29.0	23.0	0.0	0.0	0.0	29.0	12.0	11.0	0.0	0.0	1.0	1.0	0.0
GLRX3	288.0	334.0	1396.0	1432.0	1416.0	1738.0	1810.0	600.0	1102.0	1139.0	1571.0	1342.0	239.0	568.0	200.0	1089.0	1141.0	1340.0	129.0	73.0	923.0	1292.0	1211.0
MIR378C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCERG1L	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCERG1L-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01164	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
PPP2R2D	28.0	60.0	474.0	470.0	480.0	606.0	372.0	141.0	187.0	494.0	711.0	583.0	68.0	66.0	159.0	593.0	403.0	523.0	50.0	27.0	339.0	425.0	397.0
BNIP3	55.0	82.0	1165.0	1160.0	1124.0	1396.0	592.0	190.0	214.0	1622.0	1525.0	1139.0	86.0	224.0	54.0	974.0	855.0	1106.0	45.0	37.0	363.0	452.0	444.0
JAKMIP3	1.0	0.0	0.0	4.0	4.0	1.0	2.0	1.0	0.0	12.0	18.0	14.0	1.0	1.0	1.0	11.0	27.0	14.0	24.0	11.0	0.0	0.0	2.0
DPYSL4	320.0	371.0	533.0	592.0	558.0	658.0	1121.0	1035.0	1110.0	1431.0	1712.0	1386.0	479.0	593.0	276.0	1182.0	1108.0	1487.0	332.0	225.0	554.0	629.0	602.0
STK32C	87.0	75.0	244.0	242.0	258.0	336.0	149.0	173.0	205.0	337.0	522.0	453.0	95.0	194.0	78.0	403.0	408.0	485.0	66.0	73.0	180.0	310.0	273.0
LRRC27	5.0	4.0	52.0	52.0	45.0	46.0	77.0	7.0	3.0	103.0	112.0	110.0	0.0	11.0	75.0	87.0	23.0	98.0	11.0	12.0	61.0	80.0	67.0
PWWP2B	10.0	20.0	70.0	66.0	63.0	70.0	43.0	2.0	12.0	201.0	257.0	191.0	18.0	25.0	2.0	148.0	166.0	241.0	13.0	9.0	41.0	64.0	55.0
LINC02870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC107984282	4.0	0.0	9.0	8.0	12.0	9.0	75.0	0.0	0.0	7.0	24.0	31.0	0.0	0.0	1.0	5.0	18.0	18.0	0.0	0.0	8.0	10.0	9.0
INPP5A	23.0	31.0	309.0	312.0	284.0	341.0	46.0	46.0	32.0	267.0	392.0	333.0	33.0	36.0	13.0	310.0	228.0	330.0	9.0	19.0	158.0	189.0	175.0
NKX6-2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	7.0	0.0	0.0	0.0	0.0
